County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
TomGreen,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Travis,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Trinity,1.0322978,1.0322978,1.0322978,1.0322978,1.0322978,1.0322978,1.0322978,1.0322978,1.0322978,1.0322978,1.0322978,1.0322978,1.0322978
Tyler,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119
Upshur,1.432101,1.432101,1.432101,1.432101,1.432101,1.432101,1.432101,1.432101,1.432101,1.432101,1.432101,1.432101,1.432101
Upton,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Uvalde,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
ValVerde,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
VanZandt,1.300952871,1.300952871,1.300952871,1.300952871,1.300952871,1.300952871,1.300952871,1.300952871,1.300952871,1.300952871,1.300952871,1.300952871,1.300952871
Victoria,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Walker,1.1654259,1.1654259,1.1654259,1.1654259,1.1654259,1.1654259,1.1654259,1.1654259,1.1654259,1.1654259,1.1654259,1.1654259,1.1654259
Waller,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Ward,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Washington,1.14586422,1.14586422,1.14586422,1.14586422,1.14586422,1.14586422,1.14586422,1.14586422,1.14586422,1.14586422,1.14586422,1.14586422,1.14586422
Webb,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Wharton,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Wheeler,1.5155589,1.5155589,1.5155589,1.5155589,1.5155589,1.5155589,1.5155589,1.5155589,1.5155589,1.5155589,1.5155589,1.5155589,1.5155589
Wichita,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Wilbarger,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Willacy,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Williamson,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Wilson,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Winkler,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Wise,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Wood,1.420178443,1.420178443,1.420178443,1.420178443,1.420178443,1.420178443,1.420178443,1.420178443,1.420178443,1.420178443,1.420178443,1.420178443,1.420178443
Yoakum,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Young,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Zapata,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Zavala,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Anderson,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Andrews,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Angelina,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Aransas,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Archer,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Armstrong,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Atascosa,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Austin,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Bailey,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Bandera,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Bastrop,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Baylor,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Bee,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Bell,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Bexar,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Blanco,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Borden,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Bosque,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Bowie,1.470620031,1.470620031,1.470620031,1.470620031,1.470620031,1.470620031,1.470620031,1.470620031,1.470620031,1.470620031,1.470620031,1.470620031,1.470620031
Brazoria,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Brazos,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Brewster,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Briscoe,1.39037205,1.39037205,1.39037205,1.39037205,1.39037205,1.39037205,1.39037205,1.39037205,1.39037205,1.39037205,1.39037205,1.39037205,1.39037205
Brooks,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Brown,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Burleson,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Burnet,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Caldwell,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Calhoun,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Callahan,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Cameron,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Camp,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Carson,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Cass,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Castro,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Chambers,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119
Cherokee,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Childress,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Clay,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Cochran,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Coke,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Coleman,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Collin,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Collingsworth,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Colorado,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Comal,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Comanche,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Concho,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Cooke,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Coryell,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Cottle,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Crane,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Crockett,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Crosby,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Culberson,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Dallam,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Dallas,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Dawson,1.3208238,1.3208238,1.3208238,1.3208238,1.3208238,1.3208238,1.3208238,1.3208238,1.3208238,1.3208238,1.3208238,1.3208238,1.3208238
DeafSmith,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Delta,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Denton,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
DeWitt,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Dickens,1.286049675,1.286049675,1.286049675,1.286049675,1.286049675,1.286049675,1.286049675,1.286049675,1.286049675,1.286049675,1.286049675,1.286049675,1.286049675
Dimmit,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273,1.1817273
Kane,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Millard,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Morgan,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Piute,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Rich,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
SaltLake,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
SanJuan,0.9309084111,0.9309084111,0.9309084111,0.9309084111,0.9309084111,0.9309084111,0.9309084111,0.9309084111,0.9309084111,0.9309084111,0.9309084111,0.9309084111,0.9309084111
Sanpete,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Sevier,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Summit,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Tooele,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Uintah,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Utah,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Wasatch,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Washington,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Wayne,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Weber,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Beaver,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
BoxElder,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Cache,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Carbon,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Daggett,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Davis,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Duchesne,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Emery,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Garfield,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Grand,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Iron,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Juab,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Nortoncity,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Petersburgcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Poquosoncity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Appomattox,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725,1.157049725
Portsmouthcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Radfordcity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Richmondcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Roanokecity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Salemcity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Stauntoncity,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085,1.27823085
Clarke,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Suffolkcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
VirginiaBeachcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Waynesborocity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Williamsburgcity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Winchestercity,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Manassascity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Alexandriacity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Accomack,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237,0.9474237
Albemarle,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041,1.235461041
Alleghany,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Amelia,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Bristolcity,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107,1.3577107
Amherst,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Emporiacity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Arlington,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Augusta,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575,1.37517575
Bath,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
BuenaVistacity,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
Bedford,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392,1.480199392
Bland,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Botetourt,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645,1.344329645
